Event	ID	Name			Wwise Object Path	Notes
	13776098	Explosion			\Default Work Unit\Explosion	
	236860119	Splat			\Default Work Unit\Splat	
	333089542	CooldownFamas			\Default Work Unit\CooldownFamas	
	443235554	FootstepsEnemies			\Default Work Unit\FootstepsEnemies	
	579662040	Gas			\Default Work Unit\Gas	
	607500489	WaveBegin			\Default Work Unit\WaveBegin	
	643270054	ShootFamas			\Default Work Unit\ShootFamas	
	737767022	Scream			\Default Work Unit\Scream	
	948477392	EmptyFamas			\Default Work Unit\EmptyFamas	
	1125500713	Intro			\Default Work Unit\Intro	
	1210244458	EmptyUzi			\Default Work Unit\EmptyUzi	
	1237719143	ChoppingTentacle			\Default Work Unit\ChoppingTentacle	
	1242093309	RomanticConversation			\Default Work Unit\RomanticConversation	
	1307358801	IkuraAttack			\Default Work Unit\IkuraAttack	
	1343187212	ShootRaygun			\Default Work Unit\ShootRaygun	
	1348410100	TentacleSlam			\Default Work Unit\TentacleSlam	
	1392147812	TeleportButton			\Default Work Unit\TeleportButton	
	1584507803	Click			\Default Work Unit\Click	
	1656947812	PlayerDeath			\Default Work Unit\PlayerDeath	
	1687970961	ConveyorBelt			\Default Work Unit\ConveyorBelt	
	1702629134	OnigiriDeath			\Default Work Unit\OnigiriDeath	
	1772555380	DummyCountdown			\Default Work Unit\DummyCountdown	
	1792029697	BossScream			\Default Work Unit\BossScream	
	1800572192	ShootShotgun			\Default Work Unit\ShootShotgun	
	1959458075	ShootPistol			\Default Work Unit\ShootPistol	
	1970138382	TakoBackground			\Default Work Unit\TakoBackground	
	2026920480	Roll			\Default Work Unit\Roll	
	2032173003	FutomakiDeath			\Default Work Unit\FutomakiDeath	
	2057496675	CrackingFloor			\Default Work Unit\CrackingFloor	
	2062279300	PlayerDamageHit			\Default Work Unit\PlayerDamageHit	
	2129132928	BossGrunt			\Default Work Unit\BossGrunt	
	2129816966	FilmConversation			\Default Work Unit\FilmConversation	
	2139269741	ExplosionTimer			\Default Work Unit\ExplosionTimer	
	2162906834	BaoMumbling			\Default Work Unit\BaoMumbling	
	2201105581	Credits			\Default Work Unit\Credits	
	2283047610	DummyHit			\Default Work Unit\DummyHit	
	2501306844	OnigiriAttack			\Default Work Unit\OnigiriAttack	
	2724248488	WarningBoss			\Default Work Unit\WarningBoss	
	2743512573	EmptySniper			\Default Work Unit\EmptySniper	
	2883364373	WeaponPickup			\Default Work Unit\WeaponPickup	
	2936962349	TurnPage			\Default Work Unit\TurnPage	
	2983074611	MedKit			\Default Work Unit\MedKit	
	3076352219	FutomakiAttack			\Default Work Unit\FutomakiAttack	
	3097990443	ShootSniper			\Default Work Unit\ShootSniper	
	3108652399	ShootRpg			\Default Work Unit\ShootRpg	
	3176895516	ShootUzi			\Default Work Unit\ShootUzi	
	3355135784	IkuraProjectile			\Default Work Unit\IkuraProjectile	
	3392074037	IkuraDeath			\Default Work Unit\IkuraDeath	
	3500068760	InkShoot			\Default Work Unit\InkShoot	
	3643184226	MiniMap			\Default Work Unit\MiniMap	
	3686178940	CooldownUzi			\Default Work Unit\CooldownUzi	
	3760814375	Grill			\Default Work Unit\Grill	
	3762955427	Tutorial			\Default Work Unit\Tutorial	
	3865216745	FootstepsPlayer			\Default Work Unit\FootstepsPlayer	
	3877889958	ShopFallDown			\Default Work Unit\ShopFallDown	
	3982605422	Laser			\Default Work Unit\Laser	
	3991942870	Music			\Default Work Unit\Music	
	4016454680	Laugh			\Default Work Unit\Laugh	
	4020555763	RpgExplosion			\Default Work Unit\RpgExplosion	
	4259908363	CooldownSniper			\Default Work Unit\CooldownSniper	

Switch Group	ID	Name			Wwise Object Path	Notes
	3677545409	Weapons_ammo			\Default Work Unit\Weapons_ammo	

Switch	ID	Name	Switch Group			Notes
	3354297748	Empty	Weapons_ammo			
	3620752402	Loaded	Weapons_ammo			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	196164197	RifleEmptyMag-001	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\RifleEmptyMag-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Famas\Empty\RifleEmptyMag-001		14128
	201673485	Footsteps_Player_1	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Footsteps_Player_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player\Footsteps_Player_1		117802
	209719382	SniperGunfire-001	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\SniperGunfire-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Sniper\Loaded\SniperGunfire-001		98080
	211043125	SniperGunfire-003	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\SniperGunfire-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Sniper\Loaded\SniperGunfire-003		99974
	232622653	Footsteps_Player_3	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Footsteps_Player_3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player\Footsteps_Player_3		124216
	234422318	Gas	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Gas_BAD99CAD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Gas		960064
	263263317	ChoppingTentacle	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\TentacleSlam_E220DFAC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\ChoppingTentacle		96064
	263833320	UziEmptyMag-002	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\UziEmptyMag-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\UZI\Empty\UziEmptyMag-002		6108
	267200071	DummyCountdown	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\DummyCountdown_28E4A37F.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\DummyCountdown		604864
	277254803	mainTheme	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\mainTheme_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Music\MainTheme1\mainTheme		25872064
	283542091	IkuraDeath	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\SushiRollDeath2_64773226.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\IkuraDeath		38734
	287055274	Cooldown	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\SniperCooldown_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Sniper\Cooldown		984704
	307801661	SniperEmptyMag-001	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\SniperEmptyMag-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Sniper\Empty\SniperEmptyMag-001		15424
	311343723	UI_ClickOn2	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\UI_ClickOn2_6E1208F6.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI_ClickOn2		19344
	315054637	UziGunfire-002	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\UziGunfire-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\UZI\Loaded\UziGunfire-002		5856
	328273585	Footsteps_Enemies_A_2	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Footsteps_Enemies_A_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Enemy\Footsteps_Enemies_A_2		113882
	409067037	RifleGunfire-001	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\RifleGunfire-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Famas\Loaded\RifleGunfire-001		8818
	419086052	Footsteps_Enemies_A_3	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Footsteps_Enemies_A_3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Enemy\Footsteps_Enemies_A_3		107110
	433266741	InkShootV2	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\InkShootV2_04872DE5.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\InkShootV2		28864
	450423694	UziGunfire-001	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\UziGunfire-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\UZI\Loaded\UziGunfire-001		6170
	473519752	DummyHit	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\DummyHit_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\DummyHit		167248
	476604813	ExplosionTimer	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\ExplosionTimer_30075EE3.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\ExplosionTimer		576064
	480149809	romanticConversation	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\romanticConversation_DBBDE2E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\PeopleTalking\romanticConversation		7813424
	483170663	Cooldown	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\RifleCooldown_3620EBCC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Famas\Cooldown		984912
	484635598	FutomakiDeath	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\SushiRollDeath_8921A352.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\FutomakiDeath		66216
	509604822	Footsteps_Enemies_A_4	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Footsteps_Enemies_A_4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Enemy\Footsteps_Enemies_A_4		115306
	520716974	TentacleSlam	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Slam_CDC513A7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\TentacleSlam		76864
	536794557	WaveBegin	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Musical, Plucked, Short Phrase, Musical Accent, Mysterious, Japanese Instrument, Shamisen 02 SND96989_E41AF79F.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\WaveBegin		388924
	547415516	TakoBackground	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\BossBackground_09766194.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\TakoBackground		864064
	561579131	creditos	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\creditos_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Credits\creditos\creditos		4096064
	571832634	BaoMumbling	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\BaoMumbling_ACB84370.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\BaoMumbling		556864
	575349978	Red Button	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Red Button_A92D62C8.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Red Button		786944
	593905732	Med Kit	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Med Kit_38340ADB.wem		\Actor-Mixer Hierarchy\Default Work Unit\PickUps\Med Kit		119008
	601837460	RaygunGunfire	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\laser-gun-shot-sound-future-sci-fi-lazer-wobble-chakongaudio-174883_C28F0F0C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\RaygunGunfire		96064
	639313971	Footsteps_Enemies_A_1	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Footsteps_Enemies_A_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Enemy\Footsteps_Enemies_A_1		116376
	657552065	OnigiriGrunt1	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\OnigiriGrunt1_5578D1DB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\OnigiriGrunt1		50218
	706791338	IkuraGrunt1	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\IkuraGrunt1_28D3DC81.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\IkuraGrunt1		50218
	708636483	PlayerDeath	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\PlayerDeath_5A1C8B28.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\PlayerDeath		144526
	745328686	MiniMap	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\UI_Map_D715AF9D.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\MiniMap		56228
	778056077	IkuraProjectile	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\SushiRollProjectile_31DD1A2E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\IkuraProjectile		10442
	785732627	SniperGunfire-002	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\SniperGunfire-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Sniper\Loaded\SniperGunfire-002		103724
	831139886	PlayerDamageHit	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\PlayerDamageHit2_E58FF3F6.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\PlayerDamageHit		48684
	834402619	Grill	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Grill_370B157C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Grill		5961080
	887801688	filmConversation	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\filmConversation_35A4FCA7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\PeopleTalking\filmConversation		5253896
	932633481	RifleGunfire-002	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\RifleGunfire-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Famas\Loaded\RifleGunfire-002		7874
	934391759	FutomakiGrunt1	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\FutomakiGrunt1_6A19D534.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\FutomakiGrunt1		47916
	935939003	Explosion	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Explosion_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy\Explosion		350036
	936623039	BossScream	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\BossScream_FD382447.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\BossScream		355364
	937201692	Splat	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\PlayerSkillSplat_C5503650.wem		\Actor-Mixer Hierarchy\Default Work Unit\Abilities\Splat		105044
	973734017	UziGunfire-004	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\UziGunfire-004_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\UZI\Loaded\UziGunfire-004		8224
	979923448	UziGunfire-003	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\UziGunfire-003_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\UZI\Loaded\UziGunfire-003		5166
	991654610	InkShoot	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\ShootInk_BB95E35A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\InkShoot		67264
	1003545355	ShopFallDown	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\ShopFallDown_95335FD3.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\ShopFallDown		60996
	1007127103	ShotugnGunfire	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\shotgun-firing-3-14483_A98AC5B3.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\ShotugnGunfire		96064
	1009135126	SniperEmptyMag-002	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\SniperEmptyMag-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\Sniper\Empty\SniperEmptyMag-002		16708
	1020595081	Laugh	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Voice_Laugh_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Laugh		419316
	1042105654	Footsteps_Player_5	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Footsteps_Player_5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player\Footsteps_Player_5		125284
	1047770942	Footsteps_Player_4	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Footsteps_Player_4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player\Footsteps_Player_4		124572
	1063476344	Footsteps_Enemies_A_5	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Footsteps_Enemies_A_5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Enemy\Footsteps_Enemies_A_5		120652
	1067180262	UziEmptyMag-001	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\UziEmptyMag-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Weapons\UZI\Empty\UziEmptyMag-001		7208
	1069559790	Warning	C:\Users\Nico\Desktop\Project S\Project S_WwiseProject\.cache\Windows\SFX\Warning_C28F0F0C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\Warning		88264

